year,make,model,cylinders,drivetrain,fuel_type,hwy_mpg,transmission,size_class,base_model
2023,Dodge,Charger,6,All-Wheel Drive,Regular,27,Automatic,Large Cars,Charger
2023,Dodge,Charger,8,Rear-Wheel Drive,Midgrade,25,Automatic,Large Cars,Charger
2023,Dodge,Charger,8,Rear-Wheel Drive,Premium,24,Automatic,Large Cars,Charger
2023,Dodge,Charger SRT Widebody,8,Rear-Wheel Drive,Premium,21,Automatic,Large Cars,Charger
2023,Dodge,Charger Widebody,8,Rear-Wheel Drive,Premium,24,Automatic,Large Cars,Charger
2023,Dodge,Durango,6,All-Wheel Drive 4WD,Regular,25,Automatic,Standard SUV,Durango
2023,Dodge,Durango,6,Rear-Wheel Drive 2WD,Regular,26,Automatic,Standard SUV,Durango
2023,Dodge,Durango,8,Rear-Wheel Drive 2WD,Midgrade,22,Automatic,Standard SUV,Durango
2023,Dodge,Durango,8,All-Wheel Drive 4WD,Midgrade,22,Automatic,Standard SUV,Durango
2023,Dodge,Durango SRT,8,All-Wheel Drive 4WD,Premium,19,Automatic,Standard SUV,Durango
2023,Dodge,Hornet,4,All-Wheel Drive 4WD,Regular,29,Automatic,Small SUV,Hornet
2023,Ferrari,812 Competizione,12,Rear-Wheel Drive,Premium,16,Automatic,Two Seaters,812 Competizione
2023,Ferrari,812 GTS,12,Rear-Wheel Drive,Premium,15,Automatic,Two Seaters,812 GTS
2023,Ferrari,Daytona SP3,12,Rear-Wheel Drive,Premium,16,Automatic,Two Seaters,Daytona SP3
2023,Ferrari,F175 AHA,12,All-Wheel Drive,Premium,15,Automatic,Compact Cars,F175 AHA
2023,Ferrari,F8 Spider,8,Rear-Wheel Drive,Premium,18,Automatic,Two Seaters,F8 Spider
2023,Ferrari,F8 Tributo,8,Rear-Wheel Drive,Premium,19,Automatic,Two Seaters,F8 Tributo
2023,Ferrari,Monza SP1,12,Rear-Wheel Drive,Premium,15,Automatic,Two Seaters,Monza SP1
2023,Ferrari,Monza SP2,12,Rear-Wheel Drive,Premium,15,Automatic,Two Seaters,Monza SP2
2023,Ferrari,Portofino M,8,Rear-Wheel Drive,Premium,23,Automatic,Minicompact Cars,Portofino
2023,Ferrari,Roma,8,Rear-Wheel Drive,Premium,22,Automatic,Subcompact Cars,Roma
2023,Fiat,500X,4,All-Wheel Drive 4WD,Regular,30,Automatic,Small SUV,500
2023,Ford,Bronco,4,Part-time 4-Wheel Drive,Regular,21,Automatic,Small SUV,Bronco
2023,Ford,Bronco,4,Part-time 4-Wheel Drive,Regular,21,Manual,Small SUV,Bronco
2023,Ford,Bronco,6,Part-time 4-Wheel Drive,Regular,21,Automatic,Small SUV,Bronco
2023,Ford,Bronco Badlands,4,Part-time 4-Wheel Drive,Regular,17,Manual,Small SUV,Bronco
2023,Ford,Bronco Badlands,4,Part-time 4-Wheel Drive,Regular,17,Automatic,Small SUV,Bronco
2023,Ford,Bronco Badlands,6,Part-time 4-Wheel Drive,Regular,17,Automatic,Small SUV,Bronco
2023,Ford,Bronco Black Diamond,4,Part-time 4-Wheel Drive,Regular,18,Automatic,Small SUV,Bronco
2023,Ford,Bronco Black Diamond,4,Part-time 4-Wheel Drive,Regular,18,Manual,Small SUV,Bronco
2023,Ford,Bronco Black Diamond,6,Part-time 4-Wheel Drive,Regular,18,Automatic,Small SUV,Bronco
2023,Ford,Bronco Raptor,6,Part-time 4-Wheel Drive,Regular,16,Automatic,Standard SUV,Bronco
2023,Ford,Bronco Sasquatch,4,Part-time 4-Wheel Drive,Regular,18,Manual,Small SUV,Bronco
2023,Ford,Bronco Sasquatch,4,Part-time 4-Wheel Drive,Regular,17,Automatic,Small SUV,Bronco
2023,Ford,Bronco Sasquatch,6,Part-time 4-Wheel Drive,Regular,17,Automatic,Small SUV,Bronco
2023,Ford,Bronco Sport,3,All-Wheel Drive 4WD,Regular,28,Automatic,Small SUV,Bronco Sport
2023,Ford,Bronco Sport,4,Part-time 4-Wheel Drive,Regular,26,Automatic,Small SUV,Bronco Sport
2023,Ford,Edge,4,All-Wheel Drive 4WD,Regular,28,Automatic,Small SUV,Edge
2023,Ford,Edge,6,All-Wheel Drive 4WD,Regular,25,Automatic,Small SUV,Edge
2023,Ford,Escape,3,Front-Wheel Drive 2WD,Regular,34,Automatic,Small SUV,Escape
2023,Ford,Escape,3,All-Wheel Drive 4WD,Regular,32,Automatic,Small SUV,Escape
2023,Ford,Escape,4,All-Wheel Drive 4WD,Regular,31,Automatic,Small SUV,Escape
2023,Ford,Expedition,6,Rear-Wheel Drive 2WD,Regular,23,Automatic,Standard SUV,Expedition
2023,Ford,Expedition,6,Part-time 4-Wheel Drive,Regular,21,Automatic,Standard SUV,Expedition
2023,Ford,Expedition Timberline,6,Part-time 4-Wheel Drive,Regular,19,Automatic,Standard SUV,Expedition
2023,Ford,Explorer,4,Part-time 4-Wheel Drive,Regular,26,Automatic,Standard SUV,Explorer
2023,Ford,Explorer,4,Rear-Wheel Drive 2WD,Regular,28,Automatic,Standard SUV,Explorer
2023,Ford,Explorer,6,Rear-Wheel Drive 2WD,Regular,26,Automatic,Standard SUV,Explorer
2023,Ford,Explorer,6,Part-time 4-Wheel Drive,Regular,24,Automatic,Standard SUV,Explorer
2023,Ford,Explorer Timberline,4,Part-time 4-Wheel Drive,Regular,21,Automatic,Standard SUV,Explorer
2023,Ford,F150 Pickup,6,Rear-Wheel Drive 2WD,Regular,26,Automatic,Standard Pickup Truck,F150
2023,Ford,F150 Pickup,6,Part-time 4-Wheel Drive,Regular,24,Automatic,Standard Pickup Truck,F150
2023,Ford,F150 Pickup Tremor,6,Part-time 4-Wheel Drive,Regular,20,Automatic,Standard Pickup Truck,F150
2023,Ford,F150 Raptor,6,Part-time 4-Wheel Drive,Regular,18,Automatic,Standard Pickup Truck,F150
2023,Ford,Maverick,4,All-Wheel Drive 4WD,Regular,28,Automatic,Small Pickup Truck,Maverick
2023,Ford,Maverick,4,Front-Wheel Drive 2WD,Regular,30,Automatic,Small Pickup Truck,Maverick
2023,Ford,Maverick Tremor,4,All-Wheel Drive 4WD,Regular,24,Automatic,Small Pickup Truck,Maverick
2023,Ford,Mustang,4,Rear-Wheel Drive,Regular,32,Automatic,Subcompact Cars,Mustang
2023,Ford,Mustang,4,Rear-Wheel Drive,Regular,29,Manual,Subcompact Cars,Mustang
2023,Ford,Mustang,8,Rear-Wheel Drive,Regular,24,Automatic,Subcompact Cars,Mustang
2023,Ford,Mustang,8,Rear-Wheel Drive,Regular,24,Manual,Subcompact Cars,Mustang
2023,Ford,Mustang Convertible,4,Rear-Wheel Drive,Regular,27,Manual,Subcompact Cars,Mustang
2023,Ford,Mustang Convertible,4,Rear-Wheel Drive,Regular,28,Automatic,Subcompact Cars,Mustang
2023,Ford,Mustang Convertible,8,Rear-Wheel Drive,Regular,23,Automatic,Subcompact Cars,Mustang
2023,Ford,Mustang HO Convertible,4,Rear-Wheel Drive,Regular,25,Manual,Subcompact Cars,Mustang
2023,Ford,Mustang HO Convertible,4,Rear-Wheel Drive,Regular,26,Automatic,Subcompact Cars,Mustang
2023,Ford,Mustang HO Coupe,4,Rear-Wheel Drive,Regular,27,Manual,Subcompact Cars,Mustang
2023,Ford,Mustang HO Coupe,4,Rear-Wheel Drive,Regular,27,Automatic,Subcompact Cars,Mustang
2023,Ford,Mustang Mach 1,8,Rear-Wheel Drive,Regular,23,Automatic,Subcompact Cars,Mustang
2023,Ford,Mustang Mach 1,8,Rear-Wheel Drive,Regular,22,Manual,Subcompact Cars,Mustang
2023,Ford,Ranger,4,Part-time 4-Wheel Drive,Regular,24,Automatic,Standard Pickup Truck,Ranger
2023,Ford,Ranger,4,Rear-Wheel Drive 2WD,Regular,26,Automatic,Standard Pickup Truck,Ranger
2023,Ford,Ranger Tremor,4,Part-time 4-Wheel Drive,Regular,19,Automatic,Standard Pickup Truck,Ranger
2023,Genesis,G70,4,Rear-Wheel Drive,Premium,31,Automatic,Compact Cars,G70
2023,Genesis,G70,4,All-Wheel Drive,Premium,28,Automatic,Compact Cars,G70
2023,Genesis,G70,6,All-Wheel Drive,Premium,26,Automatic,Compact Cars,G70
2023,Genesis,G70,6,Rear-Wheel Drive,Premium,27,Automatic,Compact Cars,G70
2023,Genesis,G80,4,Rear-Wheel Drive,Premium,32,Automatic,Large Cars,G80
2023,Genesis,G80,4,All-Wheel Drive,Premium,30,Automatic,Large Cars,G80
2023,Genesis,G80,6,All-Wheel Drive,Premium,25,Automatic,Large Cars,G80
2023,Genesis,G90,6,All-Wheel Drive,Premium,26,Automatic,Large Cars,G90
2023,Genesis,GV70,4,All-Wheel Drive 4WD,Premium,26,Automatic,Small SUV,GV70
2023,Genesis,GV70,6,All-Wheel Drive 4WD,Premium,24,Automatic,Small SUV,GV70
2023,Genesis,GV80,4,All-Wheel Drive 4WD,Premium,24,Automatic,Standard SUV,GV80
2023,Genesis,GV80,6,All-Wheel Drive 4WD,Premium,23,Automatic,Standard SUV,GV80
2023,GMC,Acadia,4,All-Wheel Drive 4WD,Regular,27,Automatic,Standard SUV,Acadia
2023,GMC,Acadia,4,Front-Wheel Drive 2WD,Regular,29,Automatic,Standard SUV,Acadia
2023,GMC,Acadia,6,Front-Wheel Drive 2WD,Regular,27,Automatic,Standard SUV,Acadia
2023,GMC,Acadia,6,All-Wheel Drive 4WD,Regular,26,Automatic,Standard SUV,Acadia
2023,GMC,Canyon,4,4-Wheel Drive,Regular,21,Automatic,Small Pickup Truck,Canyon
2023,GMC,Canyon,4,Rear-Wheel Drive 2WD,Regular,23,Automatic,Small Pickup Truck,Canyon
2023,GMC,Canyon AT4X,4,4-Wheel Drive,Regular,16,Automatic,Small Pickup Truck,Canyon
2023,GMC,Sierra,4,Rear-Wheel Drive 2WD,Regular,21,Automatic,Standard Pickup Truck,Sierra
2023,GMC,Sierra,4,4-Wheel Drive,Regular,20,Automatic,Standard Pickup Truck,Sierra
2023,GMC,Sierra,6,Rear-Wheel Drive 2WD,Diesel,29,Automatic,Standard Pickup Truck,Sierra
2023,GMC,Sierra,6,4-Wheel Drive,Diesel,27,Automatic,Standard Pickup Truck,Sierra
2023,GMC,Sierra,8,Rear-Wheel Drive 2WD,Regular,21,Automatic,Standard Pickup Truck,Sierra
2023,GMC,Sierra,8,4-Wheel Drive,Regular,20,Automatic,Standard Pickup Truck,Sierra
2023,GMC,Sierra,8,4-Wheel Drive,Premium,19,Automatic,Standard Pickup Truck,Sierra
2023,GMC,Sierra AT4X,8,4-Wheel Drive,Premium,17,Automatic,Standard Pickup Truck,Sierra
2023,GMC,Terrain,4,Front-Wheel Drive 2WD,Regular,29,Automatic,Small SUV,Terrain
2023,GMC,Terrain,4,All-Wheel Drive 4WD,Regular,28,Automatic,Small SUV,Terrain
2023,GMC,Yukon,6,4-Wheel Drive,Diesel,26,Automatic,Standard SUV,Yukon
2023,GMC,Yukon,6,Rear-Wheel Drive 2WD,Diesel,27,Automatic,Standard SUV,Yukon
2023,GMC,Yukon,8,Rear-Wheel Drive 2WD,Regular,20,Automatic,Standard SUV,Yukon
2023,GMC,Yukon,8,4-Wheel Drive,Regular,20,Automatic,Standard SUV,Yukon
2023,GMC,Yukon,8,4-Wheel Drive,Premium,18,Automatic,Standard SUV,Yukon
2023,GMC,Yukon,8,Rear-Wheel Drive 2WD,Premium,20,Automatic,Standard SUV,Yukon
2023,GMC,Yukon XL,6,Rear-Wheel Drive 2WD,Diesel,27,Automatic,Standard SUV,Yukon
2023,GMC,Yukon XL,6,4-Wheel Drive,Diesel,26,Automatic,Standard SUV,Yukon
2023,GMC,Yukon XL,8,Rear-Wheel Drive 2WD,Premium,19,Automatic,Standard SUV,Yukon
2023,GMC,Yukon XL,8,Rear-Wheel Drive 2WD,Regular,20,Automatic,Standard SUV,Yukon
2023,GMC,Yukon XL,8,4-Wheel Drive,Regular,19,Automatic,Standard SUV,Yukon
2023,GMC,Yukon XL,8,4-Wheel Drive,Premium,18,Automatic,Standard SUV,Yukon
2023,Honda,Accord,4,Front-Wheel Drive,Regular,37,Automatic,Large Cars,Accord
2023,Honda,Civic,4,Front-Wheel Drive,Regular,37,Automatic,Large Cars,Civic
2023,Honda,Civic,4,Front-Wheel Drive,Premium,37,Manual,Midsize Cars,Civic
2023,Honda,Civic,4,Front-Wheel Drive,Premium,28,Manual,Large Cars,Civic
2023,Honda,Civic,4,Front-Wheel Drive,Regular,42,Automatic,Midsize Cars,Civic
2023,Honda,Civic,4,Front-Wheel Drive,Regular,37,Manual,Large Cars,Civic
2023,Honda,CR-V,4,Front-Wheel Drive 2WD,Regular,34,Automatic,Small SUV,CR-V
2023,Honda,CR-V,4,All-Wheel Drive 4WD,Regular,32,Automatic,Small SUV,CR-V
2023,Honda,HR-V,4,All-Wheel Drive,Regular,30,Automatic,Small Station Wagons,HR-V
2023,Honda,HR-V,4,Front-Wheel Drive,Regular,32,Automatic,Small Station Wagons,HR-V
2023,Honda,Odyssey,6,Front-Wheel Drive 2WD,Regular,28,Automatic,Minivan,Odyssey
2023,Honda,Passport,6,All-Wheel Drive 4WD,Regular,24,Automatic,Small SUV,Passport
2023,Honda,Pilot,6,Front-Wheel Drive 2WD,Regular,27,Automatic,Small SUV,Pilot
2023,Honda,Pilot,6,All-Wheel Drive 4WD,Regular,25,Automatic,Standard SUV,Pilot
2023,Honda,Pilot Touring/Elite/Black,6,All-Wheel Drive 4WD,Regular,25,Automatic,Standard SUV,Pilot
2023,Honda,Pilot TrailSport,6,All-Wheel Drive 4WD,Regular,23,Automatic,Standard SUV,Pilot
2023,Honda,Ridgeline,6,All-Wheel Drive 4WD,Regular,24,Automatic,Standard Pickup Truck,Ridgeline
2023,Hyundai,Elantra,4,Front-Wheel Drive,Regular,40,Automatic,Midsize Cars,Elantra
2023,Hyundai,Elantra N,4,Front-Wheel Drive,Premium,30,Automatic,Midsize Cars,Elantra
2023,Hyundai,Elantra N,4,Front-Wheel Drive,Premium,31,Manual,Midsize Cars,Elantra
2023,Hyundai,Kona,4,Front-Wheel Drive 2WD,Regular,35,Automatic,Small SUV,Kona
2023,Hyundai,Kona,4,All-Wheel Drive 4WD,Regular,33,Automatic,Small SUV,Kona
2023,Hyundai,Kona N,4,Front-Wheel Drive 2WD,Premium,27,Automatic,Small SUV,Kona
2023,Hyundai,Palisade,6,All-Wheel Drive 4WD,Regular,25,Automatic,Small SUV,Palisade
2023,Hyundai,Palisade,6,Front-Wheel Drive 2WD,Regular,27,Automatic,Small SUV,Palisade
2023,Hyundai,Santa Cruz,4,Front-Wheel Drive 2WD,Regular,26,Automatic,Small SUV,Santa Cruz
2023,Hyundai,Santa Cruz,4,All-Wheel Drive 4WD,Regular,27,Automatic,Small SUV,Santa Cruz
2023,Hyundai,Santa Fe,4,Front-Wheel Drive 2WD,Regular,28,Automatic,Small SUV,Santa Fe
2023,Hyundai,Santa Fe,4,All-Wheel Drive 4WD,Regular,28,Automatic,Small SUV,Santa Fe
2023,Hyundai,Sonata,4,Front-Wheel Drive,Regular,38,Automatic,Large Cars,Sonata
2023,Hyundai,Tucson,4,Front-Wheel Drive 2WD,Regular,32,Automatic,Small SUV,Tucson
2023,Hyundai,Tucson,4,All-Wheel Drive 4WD,Regular,28,Automatic,Small SUV,Tucson
2023,Hyundai,Venue,4,Front-Wheel Drive,Regular,33,Automatic,Midsize Cars,Venue
2023,INEOS Automotive,Grenadier,6,4-Wheel Drive,Premium,15,Automatic,Standard SUV,Grenadier
2023,INEOS Automotive,Grenadier Trialmaster Edition,6,4-Wheel Drive,Premium,14,Automatic,Standard SUV,Grenadier
2023,Infiniti,Q50,6,All-Wheel Drive,Premium,27,Automatic,Midsize Cars,Q50
2023,Infiniti,Q50,6,Rear-Wheel Drive,Premium,29,Automatic,Midsize Cars,Q50
2023,Infiniti,Q50 Red Sport,6,Rear-Wheel Drive,Premium,26,Automatic,Midsize Cars,Q50
2023,Infiniti,Q50 Red Sport,6,All-Wheel Drive,Premium,26,Automatic,Midsize Cars,Q50
2023,Infiniti,QX50,4,Front-Wheel Drive 2WD,Premium,29,Automatic,Small SUV,QX50
2023,Infiniti,QX50,4,All-Wheel Drive 4WD,Premium,28,Automatic,Small SUV,QX50
2023,Infiniti,QX55,4,All-Wheel Drive 4WD,Premium,28,Automatic,Small SUV,QX55
2023,Infiniti,QX60,6,Front-Wheel Drive 2WD,Premium,26,Automatic,Standard SUV,QX60
2023,Infiniti,QX60,6,All-Wheel Drive 4WD,Premium,25,Automatic,Standard SUV,QX60
2023,Infiniti,QX80,8,4-Wheel Drive,Premium,19,Automatic,Standard SUV,QX80
2023,Infiniti,QX80,8,Rear-Wheel Drive 2WD,Premium,20,Automatic,Standard SUV,QX80
2023,Jaguar,E-Pace,4,All-Wheel Drive 4WD,Premium,26,Automatic,Small SUV,E-Pace
2023,Jaguar,F-Pace,4,All-Wheel Drive 4WD,Premium,27,Automatic,Small SUV,F-Pace
2023,Jaguar,F-Pace SVR,8,All-Wheel Drive 4WD,Premium,21,Automatic,Small SUV,F-Pace
2023,Jaguar,F-Type P450 Convertible,8,Rear-Wheel Drive,Premium,24,Automatic,Two Seaters,F-Type
2023,Jaguar,F-Type P450 Coupe,8,Rear-Wheel Drive,Premium,24,Automatic,Two Seaters,F-Type
2023,Jaguar,F-Type P450 R-Dynamic Convertible,8,All-Wheel Drive,Premium,24,Automatic,Two Seaters,F-Type
2023,Jaguar,F-Type P450 R-Dynamic Coupe,8,All-Wheel Drive,Premium,24,Automatic,Two Seaters,F-Type
2023,Jaguar,F-Type R Convertible,8,All-Wheel Drive,Premium,24,Automatic,Two Seaters,F-Type
2023,Jaguar,F-Type R Coupe,8,All-Wheel Drive,Premium,24,Automatic,Two Seaters,F-Type
2023,Jaguar,XF P250,4,All-Wheel Drive,Premium,32,Automatic,Midsize Cars,XF
2023,Jaguar,XF P250,4,Rear-Wheel Drive,Premium,33,Automatic,Midsize Cars,XF
